SFmax_5721442,TXmin_GK48617,RHmax_GK48617,RFmax_6022062,RFmax_6122064,RFmax_KB48615,RFmax_6021010,RFmax_6120014,RFmax_6121001,RFd50mm_5920012,RHd10p_GK48617,RFd95p_6022001,RHd90p_KB48615,TXd90p_GK48617,TNd90p_GK48617,Cases
0.01108123,0.632075472,0.911764706,0.175736961,0.052716951,0.166297118,0.034576888,0.222304147,0.358126722,0,0,0.2,0.142857143,0,0.142857143,Low
0.018992537,0.764150943,0.991596639,0.389455782,1,0.075388027,0.079162875,0.133087558,0.505662687,0.142857143,0,0,0,0,0,Low
0.016837853,0.811320755,0.705882353,0.207105064,0.352798054,0.048780488,0.05277525,0.212903226,0.019283747,0.142857143,0,0.2,0.142857143,0,0,Low
0.042110834,0.679245283,0.987394958,0.469387755,0.414436334,0.06947524,0,0.418986175,1,0.142857143,0,0,0.142857143,0,0,Low
0.03736405,0.764150943,0.852941176,0,0.002027575,0.065779749,0,0.280552995,0.008876645,0,0,0.6,0,0,0,High
0.01648684,0.698113208,0.743697479,1,0.967153285,0.014042868,0,0.351520737,0.157636976,0.285714286,0,1,0,0,0,Low
0.217185627,0.632075472,0.445378151,0.01266062,0.02676399,0.144124169,0,0.003502304,0.017141108,1,0,0.2,0,0,0.142857143,High
0.070089319,0.726415094,0.785714286,0.040627362,0.070965126,0.253510717,0,1,0.027548209,0.142857143,0,0,0.142857143,0,0.571428571,Low
0.026893043,0.745283019,0.861344538,0.003023432,0.00405515,0.17812269,0,0.012903226,0.003060912,0,0,0,0.714285714,0,0.428571429,Low
0.013365519,0.716981132,0.609243697,0.036659108,0.015004055,0.000739098,0,0.037788018,0.026323845,0.142857143,0,0,0.714285714,0.285714286,0.714285714,Low
0.02782728,0.735849057,0.596638655,0.020030234,0.00648824,0.563192905,0,0.002949309,0,0.142857143,0,0.2,0,0.142857143,0.285714286,Low
0.191275421,0.716981132,0.638655462,0.047241119,0.083536091,0.717664449,0,0.064516129,0,0.142857143,0,0,0.571428571,0.714285714,0.142857143,High
0.066476579,0.764150943,0.478991597,0.005668934,0,0.317073171,0.173430391,0.007373272,0,0.285714286,0,0.2,1,0.142857143,0.428571429,High
0.036510817,0.556603774,0.983193277,0,0,0.046316827,0.065150136,0.016958525,0.15610652,0.285714286,0,0,0.857142857,0.142857143,0.285714286,Low
0.033951117,0.613207547,0.827731092,0,0,0.064301552,0.120473157,0.038709677,0.290480563,0,0,0,0,0,0.142857143,Low
0.018992537,0.603773585,0.558823529,0.164021164,0.221411192,0.174427199,0.007279345,0,0.001530456,0,0,0,0.285714286,0.142857143,0.142857143,Low
0.012928102,0.575471698,0.453781513,0.122260015,0.278183293,0.016260163,0.000181984,0,0,0,0,0,0.428571429,0,0,High
0.007490091,0.688679245,0.352941176,0.018896447,0.006082725,0.137472284,0.030573248,0.133824885,0,0,0,0.2,0.142857143,0.285714286,0,Low
0.009315361,0.70754717,0.542016807,0,0,0.617147081,0.060418562,0.132718894,0.000918274,0,0,0,0.571428571,0,0,Low
0.009250559,0.70754717,0.890756303,0,0,0.028824834,0.00200182,0.000921659,0,0,0,0,0.428571429,0,0,High
0.00592943,0.754716981,0.756302521,0.000944822,0,0.025868441,0.02311192,0,0,0,0,0,0.714285714,0,0.428571429,Low
0.005756623,0.179245283,0.668067227,0.006802721,0.091240876,0,0,0,0,0,0,0,0,0.142857143,0.285714286,Low
0.003936753,0.471698113,0.642857143,0.076341648,0.087591241,0,0.028753412,0.007373272,0,0,0,0,0,0,0,Low
0.002932314,0.367924528,0.483193277,0.023620559,0.014193025,0.320029564,0,0.010322581,0.006427916,0,0,0,0,0.142857143,0,High
0.003078119,0.726415094,0.378151261,0.037792895,0.061638281,0.002217295,0,0.09235023,0.009182736,0,0,0.2,0.142857143,0,0,Low
0.002440895,0.122641509,0.411764706,0.027399849,0.050689376,0.053954176,0.036760692,0.021935484,0.048974594,0,0,0,0,0,0,Low
0.001846872,0.066037736,0.542016807,0.003401361,0.030413625,0,0,0.041658986,0.056626875,0,0,0,0,0,0,Low
0.003315729,0.443396226,0.462184874,0.034958428,0.105433901,0.090909091,0.045495905,0.031336406,0.15610652,0,0,0.2,0,0,0.142857143,Low
0.004271566,0.518867925,0.529411765,0.029856387,0.121654501,0.003695492,0.04021838,0,0.20140802,0,0,0,0,0,0,Low
0.005567616,0.150943396,0.571428571,0,0.089213301,0.002217295,0.018198362,0.062672811,0.082644628,0,0,0,0,0,0,Low
0.004006955,0.424528302,0.600840336,0,0.164233577,0.076866223,0.034576888,0.047004608,0.018365473,0,0,0,0,0,0,Low
0.00437417,0.367924528,0.638655462,0,0.137875101,0,0.035486806,0.125345622,0.094582185,0,0,0,0.285714286,0,0,Low
0.004417371,0.169811321,0.508403361,0.07388511,0.124087591,0.096082779,0.090081893,0.058064516,0.166819712,0,0,0,0,0,0,Low
0.003294128,0.216981132,0.600840336,0.121126228,0.109083536,0.055432373,0.033484986,0.014746544,0.026017753,0,0,0.2,0.142857143,0,0.428571429,Low
0.002451695,0.481132075,0.516806723,0.007936508,0.066909976,0,0.022747953,0,0.063360882,0,0,0,0.142857143,0,0,Low
0.00643165,0.471698113,0.537815126,0.027399849,0.013381995,0.001478197,0.04822566,0.037419355,0.091827365,0,0,0,0,0,0,Low
0.017804491,0.462264151,0.592436975,0.073696145,0.038523925,0.033998522,0.087352138,0.141382488,0.026629936,0,0.142857143,0,0,0,0,High
0.00490879,0.386792453,0.584033613,0.112433862,0.148012976,0.085735403,0.115923567,0.030414747,0.0453015,0,0,0,0,0,0,Low
0.003461534,0.462264151,0.5,0.036848073,0.0162206,0.141167775,0.01055505,0.091428571,0.053872054,0,0,0,0,0,0,High
0.003240126,0.622641509,0.609243697,0.062358277,0.073803731,0.062084257,0.045495905,0.110599078,0.029996939,0,0,0,0,0,0,Low
0.010903023,0.613207547,0.634453782,0.020786092,0.062854826,0.127124908,0.051865332,0.02875576,0.041322314,0.285714286,0.142857143,0,0,0,0,Low
0.031774833,0.622641509,0.575630252,0.046296296,0.097729116,0.079822616,0.003639672,0.053824885,0.06550352,0,0,0,0,0,0,Low
0.003051118,0.594339623,0.218487395,0.047052154,0.04217356,0.095343681,0.049135578,0.013087558,0.036730946,0,0,0.2,0,0,0,Low
0.004109661,0.716981132,0.651260504,0.029289494,0.072992701,0.002217295,0,0.024331797,0.180593817,0,0,0,0,0,0.285714286,High
0.005346411,0.726415094,0.554621849,0.009448224,0.032035685,0.014042868,0.084622384,0.036129032,0.329660239,0,0.142857143,0,0,0,0,Low
0.006583161,0.283018868,0.483193277,0.119047619,0.172343877,0.084996305,0.077343039,0.082949309,0.199877564,0,0,0,0,0,0,High
0.007819911,0.70754717,0.239495798,0.057823129,0.175993512,0.001478197,0.140127389,0.006451613,0,0,0.285714286,0,0,0,0,High
0.009056661,0.566037736,0.642857143,0.038548753,0.137875101,0.094604582,0.044585987,0.138064516,0,0.142857143,0,0.2,0,0,0,High
0.010293411,0.801886792,0.663865546,0.002078609,0.006082725,0.137472284,0.122474977,0.130875576,0,0.142857143,0,0,0,0,0,High
0.011530161,0.830188679,0.470588235,0.210884354,0.487429035,0.073170732,0,0.132534562,0,0,0,0,0,0,0,Low
0.014283554,0.877358491,0.260504202,0.356575964,0.920924574,0.098300074,0.061874431,0.0359447,0.004591368,0,0,0,0,0,0,High
0.010190195,0.70754717,0.449579832,0.121882086,0.306974858,0.185513673,0.173430391,0.201474654,0.080808081,0.142857143,0.142857143,0,0,0,0,Low
0.012598689,0.70754717,0.331932773,0.0143613,0.0162206,0.045084996,0.006915378,0.251428571,0.085399449,0,1,0,0,0,0,Low
0.013516724,0.858490566,0.470588235,0.083711262,0.177615572,0.222468588,0.022202002,0.053087558,0.019895929,0,0.571428571,0.4,0,0,0.285714286,High
0.01907354,0.754716981,0.466386555,0.145502646,0.133819951,0.001478197,0.14922657,0.000368664,0.189164371,0.142857143,0.428571429,0.2,0.285714286,0,0,Low
0.043163875,0.698113208,0.596638655,0.031746032,0.032846715,0.130081301,0.107188353,0.037419355,0.516681971,0.142857143,0.428571429,0,0,0,0,High
0.027346661,0.566037736,0.348739496,0.140589569,0.284266018,0.07834442,0.059144677,0.060460829,0.042240588,0,0.428571429,0,0.142857143,0,0,High
0.015028783,0.679245283,0.176470588,0.263416478,0.867396594,0.173688101,0.026023658,0.007741935,0.016835017,0,0.571428571,0,0.285714286,0,0,Low
0.011464645,0.660377358,0,0.099395314,0.128548256,0.071692535,0.057142857,0.129769585,0.004591368,0,0.428571429,1,0,0,0,Low
0.024689758,0.839622642,0.239495798,0.001889645,0.002838605,0.354767184,0.096087352,0.237050691,0.003060912,0.285714286,0.714285714,0.8,0,0,0,High
0.080808735,0.773584906,0.462184874,0.002078609,0,0.274944568,0.138853503,0.087557604,0.136516682,0.285714286,0.857142857,0.2,0.285714286,0,0,High
0.041398006,0.70754717,0.151260504,0.017951625,0.01216545,0.127864006,0.063512284,0.009585253,0.01254974,0,0,0,0.571428571,0,0.142857143,High
0.028475305,0.754716981,0.176470588,0.022675737,0.201135442,0.053215078,0.00600546,0.003133641,0.02265075,0,0,0.2,0.285714286,0.142857143,0,High
0.007085075,0.849056604,0.168067227,0.01814059,0.008515815,0.25646711,0.111191993,0.002764977,0.001224365,0,0,0.2,0,0,0.142857143,Low
0.006491052,0.716981132,0.147058824,0.048374906,0.056772101,0.36511456,0.084986351,0.048110599,0.059687787,0,0.142857143,0,0.142857143,0.285714286,0.142857143,Low
0.007436089,0.726415094,0.134453782,0.004724112,0,0.496674058,0.13921747,0.004792627,0.002142639,0,0,0,0.714285714,0.428571429,0,Low
0.003774746,0.745283019,0.071428571,0.048185941,0.081103001,0.308943089,0,0.056221198,0.001530456,0,0,0,0.714285714,0.285714286,0.714285714,High
0.00153366,0.70754717,0.68487395,0,0.006082725,0.023651146,0.045495905,0,0.113559841,0,0.142857143,0,0.428571429,0.571428571,0.285714286,Low
0.001360853,0.490566038,0.306722689,0.000755858,0.00162206,0.290465632,0,0.03797235,0,0,0.285714286,0,0,0.714285714,0.142857143,Low
0.001868472,0.764150943,0.634453782,0.06670446,0.166261152,0.055432373,0.022747953,0,0.014080196,0,0,0,0.142857143,0.428571429,0,Low
0.001744268,0.452830189,0.386554622,0.011526833,0,0.150776053,0,0,0.126109581,0,0.142857143,0,0.142857143,0,0,Low
4.32E-05,0.41509434,0.378151261,0.012093726,0.024736415,0.00443459,0.000909918,0.069493088,0.003060912,0,0.142857143,0,0,0,0.142857143,Low
0.00024841,0.679245283,0.222689076,0.121315193,0.237226277,0.009608278,0,0,0.015304561,0,0,0,0,0,0.571428571,Low
0.000626424,0.70754717,0.327731092,0,0.002027575,0,0,0.04516129,0.005203551,0,0,0,0,0.428571429,0,Low
6.48E-05,0.320754717,0.441176471,0.003212396,0.006082725,0.025868441,0,0.024516129,0.06305479,0,0.142857143,0,0,0.142857143,0,Low
0.004681982,0.160377358,0.369747899,0.001889645,0.002838605,0,0.017288444,0,0.125497398,0,0,0,0,0,0,Low
0.004730584,0.339622642,0.512605042,0.038737717,0.077047851,0.012564671,0.004549591,0.002764977,0.001530456,0,0,0,0,0.142857143,0.571428571,Low
0.000226809,0.622641509,0.386554622,0.006613757,0.058799676,0,0.007279345,0.01235023,0.035506581,0,0,0,0,0,0,Low
0.001123244,0.424528302,0.432773109,0.029289494,0.002027575,0,0,0.0040553,0.026936027,0,0,0,0,0.428571429,0,Low
0,0.216981132,0.420168067,0.042517007,0.077047851,0.00849963,0.034576888,0.023041475,0.093357821,0,0,0,0,0,0,Low
0.001830671,0.141509434,0.714285714,0.046296296,0.072992701,0.016999261,0.065514104,0.000921659,0.001530456,0,0,0.2,0,0.142857143,0,Low
0.00130145,0.056603774,0.411764706,0.054232804,0.068937551,0,0.032393085,0.134930876,0.012243649,0,0,0,0,0.142857143,0,Low
0.001587662,0.547169811,0.378151261,0.022297808,0,0,0.093721565,0.025806452,0.074992348,0,0,0,0,0,0,Low
0.00824612,0.424528302,0.474789916,0.057634165,0.0162206,0.040650407,0.099181074,0.064516129,0.026017753,0.142857143,0.142857143,0,0,0,0,High
0.007198479,0.160377358,0.43697479,0.027399849,0.02838605,0.010347376,0.000909918,0.014746544,0.064891338,0,0,0.2,0,0,0,Low
0.011281038,0.481132075,0.420168067,0.004724112,0.010137875,0.071692535,0.117561419,0.012903226,0.001530456,0,0,0,0,0,0,Low
0.006885267,0.528301887,0.432773109,0.141723356,0.127737226,0.014781966,0.051865332,0.061751152,0.180593817,0,0,0.2,0,0,0,Low
0.003952953,0.264150943,0.365546218,0.000944822,0,0.056910569,0.034940855,0.030046083,0.101010101,0,0,0,0,0,0,Low
0.004881789,0.613207547,0.399159664,0.049130763,0.091240876,0.066518847,0.052229299,0.013824885,0.117232935,0.142857143,0,0,0,0,0,Low
0.001738867,0.556603774,0.43697479,0.053854875,0.145985401,0.059127864,0.058234759,0,0.131619223,0,0,0,0,0,0,High
0.002349091,0.641509434,0.525210084,0.067082389,0.216950527,0.185883222,0.114649682,0.031336406,0.13865932,0,0,0,0,0.142857143,0,High
0.003337329,0.650943396,0.294117647,0.051965231,0.093268451,0.081300813,0.014194722,0.089400922,0.016835017,0,0,0,0.142857143,0,0,Low
0.00284051,0.70754717,0.659663866,0.065570673,0.185725872,0.200295639,0.023293904,0.07281106,0.072237527,0,0,0,0,0,0,Low
0.003580339,0.754716981,0.701680672,0.030234316,0.006082725,0.22616408,0,0.052534562,0.134067952,0,0.142857143,0,0,0,0,Low
0.000194408,0.830188679,0.327731092,0.022486772,0.145985401,0,0.012374886,0.066728111,0.085093358,0,0,0,0,0,0,Low
0.004714383,0.537735849,0.516806723,0.057823129,0.087185726,0.014042868,0.072247498,0.032626728,0.028772574,0.142857143,0,0.2,0,0,0,Low
0.018333711,0.783018868,0.798319328,0.004535147,0.025547445,0.016260163,0.030027298,0.065990783,0.195286195,0.142857143,0,0.2,0,0,0,Low
0.012965903,0.811320755,0.87394958,0.026832955,0.064476886,0.067997044,0.091901729,0.031336406,0.313437404,0,0,0.2,0,0,0,High
0.001371653,0.933962264,0.735294118,0.120748299,0.242497972,0.022172949,0.030027298,0.070414747,0.159473523,0,0,0,0,0,0,Low
0.005540615,0.867924528,0.453781513,0.133975813,0.272911598,0.233555063,0.04822566,0.168294931,0.009182736,0,0,0,0,0,0,Low
0.008062513,0.981132075,0.777310924,0.058578987,0.145174371,0.105691057,0.004549591,0.099539171,0.16865626,0,0,0,0,0,0,Low
0.002808109,0.924528302,0.865546218,0,0,0.042867701,0.056050955,0.10562212,0.190082645,0,0,0,0.142857143,0,0,Low
0.002943114,0.877358491,0.878151261,0.076719577,0.198296837,0.135254989,0.004549591,0.124608295,0.322620141,0.142857143,0.142857143,0,0,0,0,Low
0.006345246,0.754716981,0.903361345,0.119047619,0.330089213,0.146341463,0.098089172,0.005529954,0.535659627,0,0,0.2,0,0,0,Low
0.016513841,0.764150943,0.407563025,0.211073318,0.302108678,0.127124908,0.041310282,0.105806452,0.004591368,0,0,0,0,0,0,Low
0.007068874,0.716981132,0.75210084,0.103930461,0.693025142,0.039911308,0.012738854,0.124423963,0.363942455,0,0.142857143,0,0,0,0,Low
0.020898811,0.801886792,0.848739496,0.010393046,0.002027575,0.061345159,0.080982712,0.213824885,0.046831956,0,0,0,0,0,0,Low
0.031796434,0.679245283,0.768907563,0.17271353,0.364963504,0,0.076433121,0.135299539,0.179675543,0,0.571428571,0.2,0.142857143,0,0,Low
0.016346434,0.764150943,0.361344538,0.066137566,0.084347121,0.025129342,0.053685168,0,0.004591368,0,0.285714286,0.2,0,0.142857143,0.142857143,High
0.014072946,0.754716981,0.773109244,0.102985639,0.154906732,0.070953437,0.034212921,0.17843318,0.075298439,0,0.571428571,0.8,0.142857143,0.285714286,0,Low
0.126489108,0.820754717,0.331932773,0,0,0.013303769,0.336305732,0.03483871,0.000612182,0.428571429,0.428571429,0.2,0.142857143,0.142857143,0,High
0.225474948,0.58490566,0.331932773,0.021730915,0.055150041,0.012564671,0.066606005,0.051612903,0.079583716,0.142857143,0.142857143,0,0.571428571,0,0.428571429,Low
0.017955697,0.613207547,0.281512605,0.001889645,0,0.002956393,0.019290264,0,0.001530456,0,0.285714286,0,0.142857143,0.428571429,0.428571429,High
0.015005069,0.830188679,0.260504202,0.012282691,0.0486618,0.481892092,0.257870792,0.048110599,0,0.285714286,0.571428571,0,0,1,0.714285714,Low
0.011770578,0.650943396,0.197478992,0,0,0.232076866,0,0.000368664,0,0,1,0,0.142857143,0.571428571,0.714285714,Low
0.008536088,0.698113208,0.18907563,0.004724112,0,0.285291944,0.00600546,0.052903226,0,0,0.857142857,0,0,1,0.285714286,Low
0.00695007,0.698113208,0.176470588,0.000944822,0,0.033259424,0.013648772,0,0,0,1,0,0.714285714,1,0.428571429,Low
0.004503775,0.811320755,0.483193277,0,0,0.005912786,0.023657871,0,0.001530456,0,0.285714286,0,0.142857143,0.714285714,0.714285714,Low
0.006113037,0.79245283,0.340336134,0,0,0.025129342,0.012738854,0.004976959,0.009182736,0,0.857142857,0,0,0.285714286,0.142857143,Low
0.006361447,0.735849057,0.176470588,0.056689342,0.006082725,0,0.005095541,0,0.000612182,0,0,0,0,0.285714286,0.285714286,Low
0.003731545,0.537735849,0.025210084,0,0,0.002956393,0.009099181,0,0.018671564,0,0.285714286,0,0,0.428571429,0,Low
0.026682435,0.537735849,0.197478992,0,0,0.001478197,0.094085532,0.002764977,0.052035507,0.142857143,0,0,0,0.428571429,0.142857143,Low
0.008958948,0.754716981,0.050420168,0,0.02027575,0.130081301,0.037306642,0.000921659,0,0,0.142857143,0,0,0,0.428571429,Low
0.012928102,0.443396226,0.193277311,0.018896447,0.01216545,0.005912786,0,0,0.022956841,0,0.142857143,0,0.142857143,0.285714286,0,Low
0.00902375,0.575471698,0.147058824,0,0.046634225,0.04804139,0.000909918,0,0.172941537,0,0,0,0,0,0.142857143,Low
0.00747389,0.311320755,0.340336134,0.0718065,0.075831306,0.021433851,0,0.082949309,0.061218243,0,0.142857143,0,0,0.142857143,0.142857143,Low
0.006075236,0.575471698,0.218487395,0.107709751,0.070965126,0.158906135,0,0.024884793,0.070400979,0,0.142857143,0,0,0.142857143,0.714285714,Low
0.005778224,0.566037736,0.550420168,0.120937264,0.01216545,0.03917221,0,0.003686636,0.199265381,0,0.142857143,0,0,0,0.285714286,Low
0.004708983,0.518867925,0.390756303,0.024376417,0.055961071,0.003695492,0.015650591,0.022119816,0.037649219,0,0.428571429,0,0,0.571428571,0,Low
0.00436877,0.330188679,0.542016807,0.136054422,0.182481752,0.074648928,0,0.015668203,0.108662381,0,0.428571429,0,0,0.285714286,0.142857143,Low
0.005032995,0.169811321,0.415966387,0.078609221,0.023114355,3.70E-05,0,0.075391705,0.21916131,0,0.285714286,0,0,0,0,Low
0.004989794,0.273584906,0.390756303,0.040627362,0.160178427,0.001478197,0.036578708,0.0840553,0.024487297,0,0.142857143,0.2,0,0.142857143,0,Low
0.009579972,0.386792453,0.294117647,0.042517007,0.193430657,0.000739098,0.039308462,0.105990783,0.026017753,0,0.142857143,0,0,0.285714286,0,Low
0.015034183,0.367924528,0.533613445,0.003590325,0,0.00443459,0.026387625,0.10562212,0.022038567,0,0.142857143,0,0,0.285714286,0,Low
0.018236508,0.518867925,0.340336134,0.007936508,0.018248175,0,0.01910828,0.033917051,0.010713193,0,0,0,0,0.142857143,0,Low
0.014899178,0.509433962,0.226890756,0.012282691,0.0162206,0.00886918,0.025477707,0,0.00765228,0,0,0.2,0,0,0,Low
0.013246714,0.537735849,0.231092437,0.077475435,0.014193025,0.110125647,0.066424022,0.086635945,0.190388736,0.142857143,0,0.4,0,0,0,Low
0.017556081,0.471698113,0.487394958,0.001889645,0,0.226903178,0.055505005,0.014562212,0.101010101,0,0,0.2,0.285714286,0,0,Low
0.015757811,0.547169811,0.378151261,0.014739229,0.094890511,0,0.06733394,0.006451613,0.003060912,0,0,0,0.714285714,0,0,Low
0.010687015,0.481132075,0.25210084,0.047619048,0.115571776,0.028824834,0.207461328,0.022119816,0.081114172,0.142857143,0,0,0,0,0,Low
0.010487207,0.433962264,0.382352941,0.085978836,0.014193025,0.000739098,0.076433121,0.032258065,0.03520049,0,0,0,0,0,0,Low
0.008375725,0.330188679,0.352941176,0.12755102,0.152068127,0.001478197,0.038216561,0.050138249,0.049892868,0,0,0,0,0,0,Low
0.011432244,0.462264151,0.441176471,0.068027211,0.046634225,0.218773097,0.151046406,0.009953917,0.027548209,0.142857143,0,0,0,0,0,Low
0.058192658,0.547169811,0.605042017,0.049319728,0.075020276,0.18255728,0.010919017,0.020276498,0.079583716,0,0,0,0,0,0,Low
0.020807007,0.594339623,0.407563025,0.010393046,0.00405515,0.134515891,0,0.076497696,0,0,0,0,0,0,0,Low
0.025278381,0.773584906,0.567226891,0.068783069,0.143957826,0.038433112,0,0.042396313,0.032139578,0,0,0,0,0,0.142857143,Low
0.006669259,0.70754717,0.546218487,0.068972033,0.02027575,0.130081301,0,0.089400922,0.038873584,0,0,0,0,0,0,Low
0.013111709,0.650943396,0.672268908,0.017951625,0.088402271,0.049519586,0,0.037235023,0.016835017,0,0,0,0,0,0,Low
0.026326021,0.386792453,0.474789916,0.102040816,0.041768045,0.042867701,0,0.005529954,0.030609122,0,0,0,0,0,0.142857143,Low
0.008796941,0.783018868,0.470588235,0.015117158,0.022303325,0.013303769,0,0.026175115,0.04285277,0,0,0,0,0,0,Low
0.007344285,0.858490566,0.550420168,0.051020408,0.03649635,0.192165558,0,0.033917051,0.297520661,0,0,0,0,0,0,Low
0.016405837,0.443396226,0.638655462,0.049130763,0.089213301,0.025129342,0,0.004608295,0.110192837,0,0,0,0,0,0.142857143,Low
0.018711726,0.41509434,0.861344538,0.10600907,0.5486618,0.084996305,0,0.075023041,0.537496174,0,0,0,0,0,0,Low
0.011630701,0.849056604,0.714285714,0.035336357,0.122465531,0.088691796,0,0.040552995,0.12855831,0,0,0,0,0,0,Low
0.01339252,0.877358491,0.508403361,0.548185941,0.667072182,0.002956393,0,0.10764977,0.018977655,0,0.142857143,0,0,0,0,Low
0.042105434,0.849056604,0.693277311,0.057634165,0.175182482,0.126385809,0,0.052718894,0.059075605,0,0,0,0,0,0.285714286,Low
0.009957986,0.79245283,0.31092437,0.009637188,0.01865369,0.180339985,0,0.41235023,0,0,0,0,0,0,0,Low
0.010146994,0.622641509,0.336134454,0.051776266,0.056366586,0.076127125,0,0.122580645,0.016835017,0,0,0,0,0,0.142857143,Low
0.0180421,0.669811321,0.43697479,0,0,0.085735403,0,0.00921659,0.003060912,0,0,0,0.285714286,0,0,Low
